날짜,키워드,노출수,클릭수,클릭률,클릭비용,총비용,전환수,전화율
2024-03-25,재활용 방법,1528,315,4.85079365079365,39,12285,506,0.6225296442687747
2024-03-25,플라스틱 재활용,8499,1795,4.734818941504178,192,344640,2814,0.6378820184790334
2024-03-25,재활용 통계,1914,623,3.07223113964687,15,9345,2016,0.3090277777777778
2024-03-25,재활용 교육,8507,6553,1.2981840378452618,77,504581,608,10.77796052631579
2024-03-25,재활용 쓰레기,9204,5526,1.6655808903365907,79,436554,2142,2.5798319327731094
2024-03-26,재활용 쓰레기,4776,1372,3.4810495626822155,140,192080,3032,0.4525065963060686
2024-03-26,재활용 교육,1937,1083,1.788550323176362,152,164616,2983,0.3630573248407643
2024-03-26,재활용 방법,4081,1545,2.6414239482200648,54,83430,121,12.768595041322314
2024-03-26,재활용의 중요성,3455,159,21.729559748427672,119,18921,218,0.7293577981651376
2024-03-26,플라스틱 재활용,4855,863,5.625724217844728,45,38835,2671,0.3230999625608386
2024-03-26,재활용 법률,8270,5495,1.5050045495905369,114,626430,2770,1.983754512635379
2024-03-26,재활용 센터,1180,640,1.84375,91,58240,2580,0.24806201550387597
2024-03-26,재활용 아이디어,1399,77,18.16883116883117,173,13321,1583,0.04864181933038535
2024-03-27,재활용 방법,4791,3573,1.3408900083963056,123,439479,1375,2.5985454545454547
2024-03-27,재활용 통계,4193,2822,1.4858256555634302,141,397902,2714,1.0397936624907884
2024-03-27,재활용 센터,8621,6519,1.3224420923454518,13,84747,1124,5.799822064056939
2024-03-28,재활용 쓰레기,9661,4995,1.934134134134134,37,184815,1193,4.186923721709975
2024-03-28,플라스틱 재활용,2515,594,4.234006734006734,82,48708,1952,0.3043032786885246
2024-03-28,재활용 분리 배출,9621,6850,1.4045255474452554,5,34250,1514,4.52443857331572
2024-03-29,플라스틱 재활용,9579,7429,1.2894063804011306,16,118864,1946,3.817574511819116
2024-03-29,재활용 분리 배출,3841,448,8.573660714285714,17,7616,2986,0.15003348961821836
2024-03-30,재활용의 중요성,1773,11,161.1818181818182,128,1408,2287,0.004809794490599038
2024-03-31,재활용 통계,5249,2463,2.131140885099472,47,115761,1612,1.5279156327543424
2024-03-31,재활용 센터,3237,1021,3.170421155729677,125,127625,89,11.47191011235955
2024-04-01,재활용의 중요성,2376,1038,2.2890173410404624,172,178536,2005,0.5177057356608479
2024-04-01,재활용 분리 배출,6940,5243,1.323669654777799,51,267393,1868,2.806745182012848
2024-04-02,재활용의 중요성,6738,5350,1.2594392523364486,134,716900,177,30.225988700564972
2024-04-02,재활용 분리 배출,6115,5045,1.2120911793855302,9,45405,1950,2.5871794871794873
2024-04-02,재활용 방법,6542,4647,1.4077899720249623,132,613404,1095,4.243835616438356
2024-04-02,재활용 법률,7624,3924,1.9429153924566769,50,196200,666,5.891891891891892
2024-04-02,재활용 통계,7656,5662,1.3521723772518546,146,826652,3024,1.8723544973544974
2024-04-02,재활용 쓰레기,6134,249,24.634538152610443,121,30129,2313,0.10765239948119326
2024-04-02,플라스틱 재활용,2382,298,7.993288590604027,3,894,2278,0.13081650570676032
2024-04-02,재활용 교육,6460,4660,1.386266094420601,50,233000,1916,2.432150313152401
2024-04-02,재활용 센터,7575,3075,2.4634146341463414,76,233700,1935,1.5891472868217054
2024-04-02,재활용 아이디어,1372,73,18.794520547945204,7,511,143,0.5104895104895105
2024-04-03,재활용 교육,9205,2857,3.221911095554778,151,431407,1493,1.913596784996651
2024-04-03,재활용의 중요성,8153,3282,2.484156002437538,2,6564,1899,1.7282780410742495
2024-04-03,재활용 통계,8899,7311,1.2172069484338668,162,1184382,1049,6.969494756911344
2024-04-04,재활용 센터,6051,1361,4.445995591476855,136,185096,1404,0.9693732193732194
2024-04-04,재활용 분리 배출,9717,234,41.52564102564103,66,15444,1945,0.12030848329048843
2024-04-04,재활용의 중요성,619,66,9.378787878787879,8,528,3036,0.021739130434782608
2024-04-04,재활용 법률,2500,664,3.7650602409638556,88,58432,1888,0.3516949152542373
2024-04-05,재활용 통계,7570,3277,2.3100396704302715,142,465334,861,3.8060394889663183
2024-04-05,플라스틱 재활용,4136,2281,1.8132398071021483,147,335307,1976,1.1543522267206479
2024-04-05,재활용 방법,6449,1767,3.649688737973967,82,144894,745,2.371812080536913
2024-04-05,재활용의 중요성,6180,4875,1.2676923076923077,22,107250,1628,2.9944717444717446
2024-04-05,재활용 쓰레기,4256,2206,1.9292837715321849,131,288986,3080,0.7162337662337662
2024-04-05,재활용 교육,3105,2931,1.059365404298874,36,105516,795,3.6867924528301885
2024-04-05,재활용 법률,873,16,54.5625,120,1920,1919,0.008337675872850442
2024-04-05,재활용 분리 배출,3039,643,4.726283048211508,151,97093,2595,0.24778420038535645
2024-04-05,재활용 센터,9134,2572,3.551321928460342,34,87448,994,2.5875251509054324
2024-04-05,재활용 아이디어,1758,158,11.126582278481013,115,18170,705,0.22411347517730495
2024-04-06,재활용 쓰레기,6563,1192,5.505872483221476,175,208600,1424,0.8370786516853933
2024-04-06,재활용 센터,3982,2474,1.6095392077607114,25,61850,605,4.089256198347107
2024-04-06,플라스틱 재활용,9350,4371,2.1390986044383435,95,415245,2925,1.4943589743589745
2024-04-06,재활용 법률,4989,3138,1.589866156787763,29,91002,2621,1.1972529568866845
2024-04-06,재활용 분리 배출,5712,2511,2.2747909199522103,107,268677,3093,0.8118331716779825
2024-04-06,재활용의 중요성,6704,1244,5.389067524115756,26,32344,298,4.174496644295302
2024-04-06,재활용 통계,8390,8324,1.0079288803459876,58,482792,577,14.426343154246101
2024-04-06,재활용 방법,9053,3735,2.4238286479250335,188,702180,2197,1.700045516613564
2024-04-06,재활용 아이디어,6841,1690,4.04792899408284,161,272090,1858,0.9095801937567277
2024-04-07,재활용 분리 배출,1006,872,1.1536697247706422,123,107256,361,2.4155124653739612
2024-04-07,재활용 법률,5614,4434,1.2661253946774922,152,673968,2160,2.0527777777777776
2024-04-08,재활용 교육,9151,5056,1.8099287974683544,35,176960,1766,2.8629671574178936
2024-04-08,재활용의 중요성,7069,5002,1.413234706117553,178,890356,1589,3.1478917558212713
2024-04-08,재활용 쓰레기,2081,1279,1.6270523846755278,39,49881,2001,0.6391804097951025
2024-04-08,재활용 분리 배출,6839,4874,1.403159622486664,78,380172,575,8.476521739130435
2024-04-09,재활용 분리 배출,1019,803,1.2689912826899128,159,127677,2753,0.29168180167090446
2024-04-09,재활용의 중요성,8184,8070,1.0141263940520446,191,1541370,1139,7.085162423178226
2024-04-10,재활용 법률,1372,1164,1.1786941580756014,160,186240,1285,0.9058365758754864
2024-04-10,재활용 센터,291,277,1.0505415162454874,3,831,1535,0.18045602605863192
2024-04-10,재활용의 중요성,7855,4913,1.5988194585792794,55,270215,1364,3.6019061583577714
2024-04-10,재활용 방법,1758,67,26.238805970149254,182,12194,2238,0.02993744414655943
2024-04-10,재활용 아이디어,5828,338,17.242603550295858,143,48334,1921,0.17595002602811036
2024-04-10,플라스틱 재활용,9104,5269,1.7278420952742455,136,716584,72,73.18055555555556
2024-04-11,재활용 법률,9607,3013,3.1885164288084966,43,129559,1011,2.980217606330366
2024-04-11,재활용 분리 배출,7802,1966,3.968463886063072,177,347982,1667,1.1793641271745652
2024-04-11,재활용 쓰레기,9044,7596,1.1906266456029488,113,858348,2332,3.257289879931389
2024-04-12,플라스틱 재활용,1456,805,1.808695652173913,95,76475,873,0.9221076746849943
2024-04-12,재활용 쓰레기,168,113,1.4867256637168142,148,16724,1093,0.10338517840805124
2024-04-12,재활용 방법,1194,21,56.857142857142854,54,1134,335,0.0626865671641791
2024-04-12,재활용 통계,2094,1711,1.2238457042665107,151,258361,717,2.386331938633194
2024-04-12,재활용 법률,315,59,5.338983050847458,71,4189,2812,0.020981507823613087
2024-04-12,재활용 교육,1171,1041,1.1248799231508164,101,105141,712,1.4620786516853932
2024-04-12,재활용 분리 배출,8482,3573,2.3739154771900366,156,557388,2944,1.213654891304348
2024-04-12,재활용 아이디어,9728,8983,1.0829344317043303,41,368303,1777,5.0551491277433875
2024-04-13,재활용 센터,2349,646,3.636222910216718,95,61370,600,1.0766666666666667
2024-04-13,재활용 방법,5459,3528,1.5473356009070294,129,455112,2995,1.1779632721202002
2024-04-13,재활용 교육,9066,8900,1.0186516853932583,104,925600,2286,3.8932633420822396
2024-04-13,재활용 법률,6988,991,7.05146316851665,81,80271,2595,0.38188824662813103
2024-04-13,재활용 쓰레기,7809,5304,1.4722850678733033,138,731952,2063,2.5710130877363064
2024-04-14,재활용 아이디어,1762,1209,1.457402812241522,178,215202,2144,0.5638992537313433
2024-04-14,재활용 센터,9043,3510,2.5763532763532764,87,305370,801,4.382022471910112
2024-04-15,재활용 분리 배출,4854,1586,3.060529634300126,33,52338,2909,0.5452045376418013
2024-04-16,플라스틱 재활용,3998,1041,3.840537944284342,73,75993,435,2.393103448275862
2024-04-16,재활용 통계,6325,3257,1.9419711390850476,55,179135,1232,2.643668831168831
2024-04-16,재활용 방법,5934,703,8.440967283072546,150,105450,3072,0.22884114583333334
2024-04-16,재활용 아이디어,1097,336,3.2648809523809526,103,34608,2496,0.1346153846153846
2024-04-16,재활용 법률,5972,511,11.686888454011742,189,96579,2177,0.2347266881028939
2024-04-17,재활용 센터,5045,2836,1.778913963328632,2,5672,1644,1.7250608272506083
2024-04-17,플라스틱 재활용,8818,4352,2.0261948529411766,151,657152,1231,3.5353371242891956
2024-04-18,재활용 방법,4621,4606,1.0032566217976553,22,101332,558,8.254480286738351
2024-04-18,재활용 교육,2235,815,2.7423312883435584,96,78240,2036,0.40029469548133595
2024-04-19,재활용 법률,6662,69,96.55072463768116,153,10557,2087,0.03306181121226641
2024-04-19,재활용 통계,477,328,1.454268292682927,197,64616,2783,0.11785842615882142
2024-04-19,재활용 센터,5606,909,6.167216721672167,48,43632,847,1.0731995277449824
2024-04-19,재활용 아이디어,9317,8750,1.0648,97,848750,2970,2.946127946127946
2024-04-20,재활용 교육,7023,4003,1.754434174369223,24,96072,2575,1.5545631067961165
2024-04-20,재활용 통계,4897,4287,1.1422906461394915,78,334386,3067,1.3977828496902511
2024-04-20,재활용 쓰레기,1102,190,5.8,18,3420,1573,0.12078830260648442
2024-04-20,재활용 분리 배출,1201,186,6.456989247311828,152,28272,293,0.6348122866894198
2024-04-21,재활용 교육,1555,1222,1.272504091653028,72,87984,1479,0.8262339418526031
2024-04-21,재활용 통계,505,485,1.041237113402062,177,85845,1080,0.44907407407407407
2024-04-21,재활용 법률,8353,1754,4.762257696693273,58,101732,668,2.625748502994012
2024-04-21,재활용 방법,5524,1750,3.1565714285714286,20,35000,1221,1.4332514332514332
2024-04-22,재활용 센터,4095,2160,1.8958333333333333,104,224640,292,7.397260273972603
2024-04-22,재활용 방법,2858,2475,1.1547474747474749,195,482625,1830,1.3524590163934427
2024-04-22,재활용의 중요성,6240,6148,1.014964216005205,65,399620,905,6.7933701657458565
2024-04-23,재활용 아이디어,9031,8870,1.01815107102593,166,1472420,357,24.84593837535014
2024-04-23,재활용 쓰레기,9564,7013,1.3637530300869813,186,1304418,1221,5.743652743652744
2024-04-23,재활용 방법,8083,6288,1.2854643765903309,3,18864,2755,2.2823956442831217
2024-04-23,플라스틱 재활용,7418,1190,6.233613445378151,16,19040,2225,0.5348314606741573
2024-04-23,재활용 분리 배출,7793,6157,1.265713821666396,81,498717,2890,2.1304498269896195
2024-04-23,재활용 통계,1235,1150,1.0739130434782609,49,56350,999,1.1511511511511512
2024-04-24,재활용의 중요성,7252,2719,2.667157043030526,101,274619,1397,1.9463135289906943
2024-04-24,재활용 법률,3280,812,4.039408866995074,153,124236,1759,0.46162592382035245
2024-04-24,재활용 교육,1518,1306,1.1623277182235834,76,99256,202,6.465346534653466
2024-04-24,재활용 센터,7679,6386,1.2024741622298778,149,951514,2033,3.1411706837186424
2024-04-24,재활용 통계,5185,2032,2.5516732283464565,195,396240,2324,0.8743545611015491
2024-04-25,재활용 센터,3343,386,8.660621761658032,20,7720,2661,0.14505824877865464
2024-04-25,플라스틱 재활용,6851,1988,3.4461770623742454,159,316092,2384,0.8338926174496645
2024-04-26,재활용 통계,5163,1048,4.926526717557252,67,70216,2779,0.3771140698092839
2024-04-26,재활용의 중요성,7152,6713,1.0653955012662,191,1282183,2601,2.5809304113802383
2024-04-26,재활용 센터,802,176,4.556818181818182,101,17776,1778,0.09898762654668167
2024-04-26,재활용 쓰레기,9098,8522,1.0675897676601738,66,562452,2135,3.991569086651054
2024-04-26,재활용 방법,1060,232,4.568965517241379,120,27840,936,0.24786324786324787
2024-04-26,재활용 법률,2448,228,10.736842105263158,149,33972,1049,0.21734985700667303
2024-04-26,재활용 분리 배출,1569,525,2.9885714285714284,87,45675,904,0.5807522123893806
2024-04-26,재활용 아이디어,9102,8314,1.0947798893432763,184,1529776,657,12.654490106544902
2024-04-27,플라스틱 재활용,6476,4048,1.599802371541502,131,530288,1713,2.3631056625802684
2024-04-27,재활용 교육,8967,3732,2.402733118971061,101,376932,1365,2.734065934065934
2024-04-27,재활용 아이디어,5976,3118,1.9166132135984606,32,99776,1070,2.914018691588785
2024-04-27,재활용 법률,107,5,21.4,144,720,1081,0.004625346901017576
2024-04-28,재활용 아이디어,2750,2267,1.2130569033965592,125,283375,1271,1.7836349331235248
2024-04-28,재활용 분리 배출,6086,845,7.2023668639053255,114,96330,616,1.3717532467532467
2024-04-28,재활용 센터,9837,7452,1.320048309178744,88,655776,1519,4.905859117840684
2024-04-28,재활용의 중요성,9767,2389,4.088321473419841,103,246067,1084,2.2038745387453873
2024-04-28,플라스틱 재활용,2699,965,2.7968911917098445,77,74305,15,64.33333333333333
2024-04-28,재활용 교육,9217,3125,2.94944,181,565625,582,5.369415807560137
2024-04-28,재활용 쓰레기,9473,1022,9.269080234833659,54,55188,2765,0.369620253164557
2024-04-28,재활용 통계,527,187,2.8181818181818183,186,34782,718,0.2604456824512535
2024-04-29,재활용 분리 배출,162,126,1.2857142857142858,152,19152,1616,0.07797029702970297
2024-04-29,재활용 방법,2750,1463,1.8796992481203008,147,215061,2135,0.6852459016393443
2024-04-29,재활용 통계,2415,1579,1.5294490183660545,29,45791,2575,0.6132038834951457
2024-04-29,플라스틱 재활용,7193,1357,5.3006632277081795,124,168268,1615,0.8402476780185758
2024-04-29,재활용 아이디어,6564,6383,1.0283565721447596,78,497874,1182,5.4001692047377325
2024-04-29,재활용 교육,7169,4118,1.740893637688198,147,605346,961,4.285119667013528
2024-04-29,재활용 법률,368,275,1.3381818181818181,26,7150,2843,0.09672880759760816
2024-04-30,재활용 법률,1046,205,5.102439024390244,181,37105,963,0.21287642782969884
2024-04-30,재활용 아이디어,427,305,1.4,15,4575,1043,0.29242569511025884
2024-05-01,재활용 센터,4487,319,14.065830721003135,74,23606,249,1.2811244979919678
2024-05-01,재활용 교육,5487,1379,3.97897026831037,123,169617,13,106.07692307692308
2024-05-01,재활용의 중요성,4832,113,42.76106194690266,197,22261,1857,0.06085083467959074
2024-05-01,재활용 분리 배출,3979,2464,1.614853896103896,169,416416,2470,0.9975708502024292
2024-05-01,재활용 아이디어,4039,3071,1.3152067730380983,26,79846,2341,1.3118325501922254
2024-05-02,플라스틱 재활용,3885,2350,1.6531914893617021,60,141000,66,35.60606060606061
2024-05-02,재활용 통계,1189,108,11.00925925925926,1,108,2858,0.03778866340097971
2024-05-02,재활용의 중요성,2975,1806,1.6472868217054264,91,164346,2674,0.675392670157068
2024-05-02,재활용 교육,7802,27,288.962962962963,136,3672,2476,0.010904684975767368
2024-05-03,재활용 분리 배출,2829,2595,1.0901734104046243,197,511215,1487,1.7451244115669133
2024-05-03,재활용 쓰레기,6005,5297,1.133660562582594,70,370790,2368,2.2369087837837838
2024-05-03,재활용 방법,5680,2993,1.8977614433678582,45,134685,1774,1.6871476888387824
2024-05-03,플라스틱 재활용,3746,2368,1.5819256756756757,113,267584,157,15.0828025477707
2024-05-03,재활용 통계,948,440,2.1545454545454548,147,64680,1469,0.2995234853641933
2024-05-03,재활용 센터,2300,529,4.3478260869565215,64,33856,2542,0.2081038552321007
2024-05-03,재활용의 중요성,1873,944,1.9841101694915255,12,11328,1965,0.48040712468193386
2024-05-03,재활용 아이디어,4847,289,16.771626297577853,62,17918,3045,0.09490968801313629
2024-05-03,재활용 법률,8585,8352,1.027897509578544,128,1069056,127,65.76377952755905
